"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2021,1,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3392.00,262.00,96.31,3.94,102.17,0.00,59.58,8.00,3.00,21080.00,11712.00,270.00,3461.00,0.00,5637.00,
2021,1,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",247.00,29.00,8.55,0.00,17.36,0.00,3.08,1.00,3.00,1068.00,304.00,0.00,644.00,0.00,120.00,
2021,1,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",204.00,33.00,11.65,0.00,19.81,0.00,1.54,0.00,1.00,2000.00,1369.00,0.00,602.00,0.00,29.00,
2021,1,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",245.00,32.00,7.23,2.00,21.32,1.00,0.45,0.00,1.00,1909.00,428.00,293.00,1067.00,87.00,34.00,
2021,1,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",201.00,14.00,5.77,0.00,7.75,0.00,0.48,0.00,0.00,871.00,623.00,0.00,234.00,0.00,14.00,
2021,1,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",135.00,13.00,7.26,0.00,3.60,0.00,2.14,0.00,0.00,506.00,338.00,0.00,69.00,0.00,99.00,
2021,1,"DL","Delta Air Lines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",22.00,1.00,0.43,0.00,0.57,0.00,0.00,0.00,0.00,49.00,21.00,0.00,28.00,0.00,0.00,
2021,1,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",31.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,102.00,17.00,0.00,0.00,0.00,85.00,
2021,1,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",4.00,1.00,0.92,0.00,0.08,0.00,0.00,0.00,0.00,65.00,60.00,0.00,5.00,0.00,0.00,
2021,1,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",1053.00,129.00,47.53,3.73,64.14,0.00,13.59,0.00,0.00,8576.00,4365.00,198.00,3168.00,0.00,845.00,
2021,1,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",123.00,13.00,5.67,0.00,5.40,0.00,1.93,0.00,0.00,1069.00,719.00,0.00,186.00,0.00,164.00,
2021,1,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",40.00,4.00,1.77,0.00,2.23,0.00,0.00,0.00,0.00,78.00,37.00,0.00,41.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,47.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ALB","Albany, NY: Albany International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",169.00,13.00,4.71,0.00,3.33,0.00,4.96,0.00,0.00,560.00,215.00,0.00,107.00,0.00,238.00,
2021,1,"F9","Frontier Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",48.00,5.00,0.17,0.00,4.83,0.00,0.00,0.00,0.00,143.00,5.00,0.00,138.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BDL","Hartford, CT: Bradley International",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BIL","Billings, MT: Billings Logan International",4.00,1.00,0.93,0.00,0.07,0.00,0.00,0.00,0.00,28.00,26.00,0.00,2.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",10.00,1.00,0.05,0.00,0.95,0.00,0.00,0.00,1.00,43.00,2.00,0.00,41.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",34.00,3.00,0.72,0.00,2.28,0.00,0.00,0.00,0.00,101.00,23.00,0.00,78.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BTV","Burlington, VT: Burlington International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",26.00,3.00,0.87,0.00,2.13,0.00,0.00,1.00,0.00,161.00,84.00,0.00,77.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",35.00,4.00,2.90,0.00,1.10,0.00,0.00,0.00,0.00,126.00,100.00,0.00,26.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",12.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",191.00,21.00,5.75,0.00,9.95,0.00,5.30,0.00,0.00,1504.00,535.00,0.00,455.00,0.00,514.00,
2021,1,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",49.00,4.00,0.93,0.00,3.07,0.00,0.00,0.00,0.00,139.00,40.00,0.00,99.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",48.00,3.00,0.44,0.00,2.56,0.00,0.00,0.00,0.00,67.00,7.00,0.00,60.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",152.00,16.00,4.89,0.00,9.62,0.00,1.49,0.00,0.00,894.00,286.00,0.00,578.00,0.00,30.00,
2021,1,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",62.00,8.00,3.44,0.00,3.56,0.00,1.00,0.00,0.00,296.00,95.00,0.00,80.00,0.00,121.00,
2021,1,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1305.00,84.00,25.04,3.86,36.84,0.00,18.26,1.00,1.00,4268.00,1550.00,254.00,1234.00,0.00,1230.00,
2021,1,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",93.00,18.00,2.37,0.00,13.50,0.00,2.12,0.00,0.00,916.00,59.00,0.00,706.00,0.00,151.00,
2021,1,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",16.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,108.00,25.00,0.00,83.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",38.00,4.00,2.19,0.00,1.81,0.00,0.00,0.00,0.00,318.00,130.00,0.00,188.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ELP","El Paso, TX: El Paso International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",42.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,67.00,0.00,0.00,67.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","FAR","Fargo, ND: Hector International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,0.00,0.00,41.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","FAT","Fresno, CA: Fresno Yosemite International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","GEG","Spokane, WA: Spokane International",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",7.00,1.00,0.53,0.00,0.47,0.00,0.00,0.00,0.00,32.00,17.00,0.00,15.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",50.00,4.00,1.88,0.00,2.13,0.00,0.00,0.00,0.00,160.00,107.00,0.00,53.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,39.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",87.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",30.00,4.00,0.75,0.00,3.16,0.00,0.09,0.00,0.00,77.00,12.00,0.00,63.00,0.00,2.00,
2021,1,"F9","Frontier Airlines Inc.","ISP","Islip, NY: Long Island MacArthur",76.00,7.00,4.57,0.00,1.43,0.00,1.00,1.00,0.00,514.00,368.00,0.00,49.00,0.00,97.00,
2021,1,"F9","Frontier Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",512.00,37.00,9.42,2.95,12.47,0.00,12.16,2.00,0.00,2222.00,580.00,144.00,496.00,0.00,1002.00,
2021,1,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",58.00,3.00,0.32,0.00,2.68,0.00,0.00,0.00,0.00,206.00,8.00,0.00,198.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",57.00,5.00,2.98,0.00,0.68,0.00,1.35,0.00,0.00,224.00,147.00,0.00,16.00,0.00,61.00,
2021,1,"F9","Frontier Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","MCI","Kansas City, MO: Kansas City International",25.00,3.00,0.47,0.00,2.53,0.00,0.00,0.00,0.00,58.00,8.00,0.00,50.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",834.00,112.00,30.08,2.46,62.70,0.00,16.76,5.00,0.00,5910.00,1410.00,431.00,2761.00,0.00,1308.00,
2021,1,"F9","Frontier Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",18.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,26.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",189.00,27.00,5.72,0.00,14.15,0.00,7.13,0.00,0.00,1356.00,219.00,0.00,436.00,0.00,701.00,
2021,1,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",56.00,4.00,0.17,0.00,3.80,0.00,0.03,0.00,0.00,214.00,14.00,0.00,196.00,0.00,4.00,
2021,1,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",25.00,2.00,0.87,0.00,0.13,0.00,1.00,0.00,0.00,111.00,41.00,0.00,6.00,0.00,64.00,
2021,1,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",24.00,4.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,93.00,51.00,0.00,42.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",20.00,1.00,0.55,0.00,0.45,0.00,0.00,2.00,0.00,20.00,11.00,0.00,9.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ONT","Ontario, CA: Ontario International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",134.00,17.00,4.50,0.00,8.33,0.00,4.17,0.00,0.00,1262.00,192.00,0.00,537.00,0.00,533.00,
2021,1,"F9","Frontier Airlines Inc.","ORF","Norfolk, VA: Norfolk International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",33.00,2.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,79.00,61.00,0.00,18.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",29.00,1.00,0.71,0.00,0.29,0.00,0.00,0.00,0.00,17.00,12.00,0.00,5.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",215.00,23.00,10.40,0.00,8.80,0.00,3.80,1.00,0.00,1216.00,472.00,0.00,391.00,0.00,353.00,
2021,1,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",175.00,11.00,3.76,0.42,5.22,0.00,1.60,0.00,0.00,781.00,265.00,19.00,335.00,0.00,162.00,
2021,1,"F9","Frontier Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PNS","Pensacola, FL: Pensacola International",15.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,130.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","PWM","Portland, ME: Portland International Jetport",10.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",37.00,2.00,1.35,0.00,0.65,0.00,0.00,0.00,0.00,80.00,57.00,0.00,23.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",187.00,19.00,5.60,0.00,9.49,0.00,3.91,3.00,1.00,1095.00,343.00,0.00,566.00,0.00,186.00,
2021,1,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",80.00,1.00,0.93,0.00,0.07,0.00,0.00,0.00,0.00,46.00,43.00,0.00,3.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SAT","San Antonio, TX: San Antonio International",34.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,29.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",45.00,2.00,0.35,0.00,0.69,0.00,0.97,0.00,0.00,122.00,14.00,0.00,24.00,0.00,84.00,
2021,1,"F9","Frontier Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",88.00,6.00,1.63,0.00,4.37,0.00,0.00,0.00,0.00,452.00,118.00,0.00,334.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",118.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,82.00,82.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SMF","Sacramento, CA: Sacramento International",34.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",31.00,3.00,1.20,0.00,1.80,0.00,0.00,0.00,0.00,190.00,22.00,0.00,168.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",17.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",51.00,5.00,2.80,0.00,2.20,0.00,0.00,0.00,0.00,131.00,82.00,0.00,49.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",16.00,2.00,0.04,0.00,1.96,0.00,0.00,1.00,0.00,47.00,1.00,0.00,46.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",132.00,12.00,3.88,0.00,5.35,0.00,2.77,0.00,0.00,863.00,365.00,0.00,319.00,0.00,179.00,
2021,1,"F9","Frontier Airlines Inc.","TTN","Trenton, NJ: Trenton Mercer",87.00,17.00,4.56,0.00,7.72,0.00,4.72,0.00,0.00,823.00,227.00,0.00,300.00,0.00,296.00,
2021,1,"F9","Frontier Airlines Inc.","TUL","Tulsa, OK: Tulsa International",7.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,20.00,
2021,1,"F9","Frontier Airlines Inc.","TUS","Tucson, AZ: Tucson International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"F9","Frontier Airlines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",48.00,10.00,2.61,0.00,4.61,0.00,2.79,0.00,1.00,487.00,100.00,0.00,263.00,0.00,124.00,
2021,1,"G4","Allegiant Air","ABQ","Albuquerque, NM: Albuquerque International Sunport",2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,19.00,0.00,0.00,19.00,0.00,0.00,
2021,1,"G4","Allegiant Air","ALB","Albany, NY: Albany International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","ATW","Appleton, WI: Appleton International",52.00,4.00,0.66,0.00,3.34,0.00,0.00,0.00,2.00,125.00,16.00,0.00,109.00,0.00,0.00,
2021,1,"G4","Allegiant Air","AUS","Austin, TX: Austin - Bergstrom International",13.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,47.00,0.00,0.00,26.00,0.00,21.00,
2021,1,"G4","Allegiant Air","AVL","Asheville, NC: Asheville Regional",113.00,12.00,4.51,0.00,1.79,0.00,5.70,11.00,0.00,1190.00,494.00,0.00,230.00,0.00,466.00,
2021,1,"G4","Allegiant Air","AZA","Phoenix, AZ: Phoenix - Mesa Gateway",397.00,69.00,16.47,14.11,18.62,1.00,18.79,12.00,0.00,4242.00,1488.00,976.00,602.00,16.00,1160.00,
2021,1,"G4","Allegiant Air","BGR","Bangor, ME: Bangor International",20.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,45.00,0.00,15.00,30.00,0.00,0.00,
2021,1,"G4","Allegiant Air","BIL","Billings, MT: Billings Logan International",19.00,2.00,0.83,0.00,1.00,0.00,0.17,0.00,0.00,42.00,20.00,0.00,18.00,0.00,4.00,
2021,1,"G4","Allegiant Air","BIS","Bismarck/Mandan, ND: Bismarck Municipal",31.00,5.00,0.94,0.88,2.62,0.00,0.57,2.00,0.00,101.00,21.00,21.00,46.00,0.00,13.00,
2021,1,"G4","Allegiant Air","BLI","Bellingham, WA: Bellingham International",39.00,1.00,0.99,0.00,0.01,0.00,0.00,11.00,0.00,433.00,430.00,0.00,3.00,0.00,0.00,
2021,1,"G4","Allegiant Air","BLV","Belleville, IL: Scott AFB/MidAmerica",57.00,13.00,1.63,0.81,4.45,0.00,6.11,1.00,1.00,551.00,104.00,14.00,230.00,0.00,203.00,
2021,1,"G4","Allegiant Air","BMI","Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,2.00,0.00,0.84,0.16,0.00,1.00,0.00,0.00,293.00,0.00,214.00,42.00,0.00,37.00,
2021,1,"G4","Allegiant Air","BNA","Nashville, TN: Nashville International",70.00,16.00,6.14,1.00,4.84,0.00,4.02,4.00,0.00,1408.00,665.00,71.00,550.00,0.00,122.00,
2021,1,"G4","Allegiant Air","BOI","Boise, ID: Boise Air Terminal",29.00,7.00,1.20,2.00,3.80,0.00,0.00,5.00,0.00,1505.00,102.00,243.00,1160.00,0.00,0.00,
2021,1,"G4","Allegiant Air","BOS","Boston, MA: Logan International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",17.00,1.00,0.01,0.00,0.99,0.00,0.00,2.00,0.00,76.00,1.00,0.00,75.00,0.00,0.00,
2021,1,"G4","Allegiant Air","BZN","Bozeman, MT: Bozeman Yellowstone International",28.00,5.00,0.00,1.95,3.05,0.00,0.00,0.00,2.00,167.00,0.00,101.00,66.00,0.00,0.00,
2021,1,"G4","Allegiant Air","CHA","Chattanooga, TN: Lovell Field",18.00,1.00,0.00,0.93,0.07,0.00,0.00,0.00,0.00,60.00,0.00,56.00,4.00,0.00,0.00,
2021,1,"G4","Allegiant Air","CHS","Charleston, SC: Charleston AFB/International",6.00,3.00,1.00,0.00,1.04,0.00,0.96,0.00,0.00,166.00,116.00,0.00,26.00,0.00,24.00,
2021,1,"G4","Allegiant Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",55.00,8.00,1.13,1.00,5.88,0.00,0.00,2.00,0.00,570.00,57.00,75.00,438.00,0.00,0.00,
2021,1,"G4","Allegiant Air","CKB","Clarksburg/Fairmont, WV: North Central West Virginia",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","CLE","Cleveland, OH: Cleveland-Hopkins International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2021,1,"G4","Allegiant Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",230.00,26.00,5.41,1.00,10.33,0.00,9.26,9.00,0.00,1783.00,368.00,24.00,555.00,0.00,836.00,
2021,1,"G4","Allegiant Air","DAY","Dayton, OH: James M Cox/Dayton International",17.00,1.00,0.00,0.00,0.79,0.00,0.21,0.00,0.00,19.00,0.00,0.00,15.00,0.00,4.00,
2021,1,"G4","Allegiant Air","DEN","Denver, CO: Denver International",4.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,32.00,0.00,0.00,0.00,0.00,32.00,
